,recoID,eventID,groupID,x,y,z,dx,dy,dz,exec_time[s],dist_max,dist_sum,dist_avg,chi2,chi2_N,dx_dz_angle [mrad],dy_dz_angle [mrad],tracks_in_det_no,tracks_out_det_no,track_type,trackID
0,7,21,1,-0.184470893386,14.7923372364,-212980.0,-3.67837120475e-06,0.000297722456683,-0.999999955674,0.04970884323120117,0.0363869013253,0.414636589569,0.0148084496275,4.04436023177,0.175841749207,0.00367837136778,-0.297722461083,28,0,_11_1X1_3RP_1X1,0
1,7,36,2,-0.0613458755003,-13.7002132992,-212980.0,-1.22652992723e-06,-0.000274003881571,-0.99999996246,0.021426916122436523,0.0877671833201,0.586158033847,0.0202123459947,9.99092232296,0.416288430123,0.00122652997327,0.274003885,29,0,_11_1X1_3RP_1X1,0
2,7,48,2,-0.240659875319,-10.3278812202,-212980.0,-4.81280978737e-06,-0.00020655724835,-0.999999978655,0.028950929641723633,0.0765395552173,0.808805107988,0.0278898313099,16.7591398273,0.698297492804,0.00481280989006,0.206557249822,29,0,_11_1X1_3RP_1X1,0
3,7,53,4,-0.248850272995,11.6847701838,212980.0,-5.06657716452e-06,0.000235573929298,0.99999997224,0.043032169342041016,0.0449822083819,0.623897319652,0.0207965773217,8.89248249846,0.355699299938,-0.00506657730513,0.23557393148,30,0,_11_1X1_3RP_1X1,0
4,7,57,2,0.300244638481,-7.45348476401,-212980.0,6.00527985589e-06,-0.000149069324082,-0.999999988871,0.02030801773071289,0.176518020827,1.16281661194,0.0400971245496,47.2334517073,1.96806048781,-0.00600527992265,0.149069324637,29,0,_11_1X1_3RP_1X1,0
5,7,92,2,0.314001564163,-7.42211172485,-212980.0,6.28041835393e-06,-0.000148441863346,-0.999999988963,0.016832828521728516,0.153980626722,1.76893162838,0.0609976423581,78.1966394941,3.25819331225,-0.00628041842316,0.148441863894,29,0,_11_1X1_3RP_1X1,0
6,7,99,5,0.204551480062,-6.37137160111,212980.0,4.09142410209e-06,-0.000127427040795,0.999999991873,0.02937912940979004,0.125292110891,0.355681918401,0.0187201009685,9.5424027061,0.681600193293,0.00409142413532,-0.127427041141,19,0,_12_1X1_3RP_MORE,0
7,7,115,2,0.0148437910182,-8.21289083677,-212980.0,2.97260823553e-07,-0.000164257445621,-0.99999998651,0.01908111572265625,0.397381849442,1.56731302579,0.0522437675265,146.098780386,5.84395121544,-0.000297260827563,0.16425744636,30,0,_11_1X1_3RP_1X1,0
8,7,117,2,-0.430071031819,-7.70691345412,-212980.0,-8.60103280227e-06,-0.000154137897529,-0.999999988084,0.022016048431396484,0.124834580316,1.04454837724,0.03601890956,32.6322531322,1.35967721384,0.00860103290455,0.154137898145,29,0,_11_1X1_3RP_1X1,0
9,7,136,5,0.161765412412,-6.99777171838,212980.0,3.23570095084e-06,-0.000139955077178,0.999999990201,0.03181195259094238,0.0593572295627,0.376312899114,0.0188156449557,6.12246687516,0.408164458344,0.00323570098254,-0.139955077636,20,0,_12_1X1_3RP_MORE,0
10,7,138,4,-1.50157004828,8.90413660002,212980.0,-2.99884407605e-05,0.000177975506078,0.999999983713,0.26703453063964844,2.39608771243,13.2708186109,0.457614434859,10929.3252516,455.388552148,-0.0299884412399,0.177975507097,29,0,_21_2X2_3RP_ENOUGH,0
11,7,138,4,2.59168313085,8.17032353898,212980.0,5.24290882952e-05,0.000163480020176,0.999999985263,0.26703453063964844,3.60303697817,20.7438388722,0.715304788698,29934.6953701,1247.27897376,0.0524290890198,0.163480021129,29,0,_21_2X2_3RP_ENOUGH,1
12,7,149,5,0.115284314533,-18.1647557864,212980.0,2.30607276551e-06,-0.000363294714717,0.999999934006,0.019609928131103516,0.103711607258,0.804644991045,0.0277463790015,17.4664523328,0.727768847199,0.00230607291769,-0.363294722709,29,0,_11_1X1_3RP_1X1,0
13,7,152,1,-0.0582280336043,6.37812248179,-212980.0,-1.1148010879e-06,0.000129443012153,-0.999999991622,0.046173095703125,0.0475829315685,0.482967277946,0.0172488313552,5.90189352701,0.256604066392,0.00111480109724,-0.129443012515,28,0,_11_1X1_3RP_1X1,0
14,7,163,4,-0.175149752004,9.14543069359,212980.0,-3.54608563375e-06,0.000184805467277,0.999999982917,0.046295881271362305,0.045734113062,0.55029815505,0.018343271835,6.74518816098,0.269807526439,-0.00354608569432,0.18480546833,30,0,_11_1X1_3RP_1X1,0
15,7,170,4,0.262405877864,7.79479710542,212980.0,5.24849326125e-06,0.000155896312704,0.999999987834,1.8725910186767578,21.6470832176,114.503255638,3.69365340766,1073614.95955,41292.8830595,0.00524849332505,0.155896313338,31,0,_21_2X2_3RP_ENOUGH,0
16,7,170,4,0.280181511691,7.76038815377,212980.0,5.45321590438e-06,0.000155125939002,0.999999987953,1.8725910186767578,7.39010872363,47.0023304984,1.56674434995,133293.377353,5331.73509412,0.00545321597002,0.155125939627,30,0,_21_2X2_3RP_ENOUGH,1
17,7,174,1,0.0940507678913,7.52968279858,-212980.0,2.10353616933e-06,0.000150501487851,-0.999999988672,0.061918020248413086,0.378507881024,1.92647766388,0.0583781110266,137.549548755,4.91248388412,-0.00210353619315,-0.150501488419,33,0,_11_1X1_3RP_1X1,0
18,7,185,2,-0.300359170631,-9.54540691237,-212980.0,-6.00679563321e-06,-0.000190907763692,-0.999999981759,0.020542144775390625,0.186369237028,1.93140341567,0.0666001177816,98.8950657192,4.1206277383,0.00600679574271,0.190907764855,29,0,_11_1X1_3RP_1X1,0
19,7,189,5,-0.340355156168,-7.31156834999,212980.0,-6.80671132445e-06,-0.000146230995316,0.999999989285,0.02310490608215332,0.330533664803,3.41426030913,0.10346243361,260.334494931,9.29766053325,-0.00680671139727,-0.146230995841,33,0,_11_1X1_3RP_1X1,0
20,7,199,4,-0.358616344871,10.2267635548,212980.0,-7.18883138478e-06,0.000204558338007,0.999999979052,0.02703690528869629,0.146177750681,0.858650208061,0.0296086278642,28.6007797135,1.19169915473,-0.00718883153524,0.204558339439,29,0,_11_1X1_3RP_1X1,0
21,7,214,2,-0.0313979240472,-13.2941258724,-214608.0,-6.27590141035e-07,-0.000265882446325,-0.999999964653,0.5335690975189209,0.0310500934139,0.234310394595,0.0123321260313,2.24552578117,0.160394698655,0.000627590163218,0.265882449457,19,0,_12_1X1_3RP_MORE,0
22,7,257,1,0.0508891001739,7.93608054829,-212980.0,1.01947957204e-06,0.000160592263253,-0.999999987105,0.04444718360900879,0.105266971094,1.211456223,0.0432662936784,37.0629338298,1.61143190565,-0.00101947958519,-0.160592263943,28,0,_11_1X1_3RP_1X1,0
23,7,264,5,-0.187172928228,-10.1467782354,212980.0,-3.74307175407e-06,-0.000202935189403,0.999999979402,0.019971847534179688,0.102725060551,1.05570070045,0.0364034724292,27.1364907681,1.13068711534,-0.00374307183115,-0.202935190798,29,0,_11_1X1_3RP_1X1,0
24,7,269,1,-0.223078227475,8.85743473521,-212980.0,-4.46117591849e-06,0.000177149074493,-0.999999984299,0.03032207489013672,0.0431695863861,0.29288712406,0.0162715068922,3.83806222789,0.295235555992,0.00446117598851,-0.177149075421,18,0,_12_1X1_3RP_MORE,0
25,7,273,1,0.29589765486,9.04438493668,-212980.0,6.29466861126e-06,0.000181219806398,-0.99999998356,0.02614593505859375,0.21272738979,0.626972967357,0.0216197574951,25.1585848828,1.04827437012,-0.00629466871466,-0.181219807393,29,0,_11_1X1_3RP_1X1,0
26,7,281,2,-0.183040085591,-10.7842340368,-212980.0,-3.66041404591e-06,-0.000215684303733,-0.999999976733,0.021023988723754883,0.0582704643765,0.540507803962,0.0186382001366,7.36306302255,0.306794292606,0.00366041413106,0.215684305407,29,0,_11_1X1_3RP_1X1,0
27,7,281,4,-0.196296840649,10.4952150054,212980.0,-3.99777875829e-06,0.000211798100709,0.999999977563,0.04515504837036133,0.0867852854622,1.02406409688,0.034135469896,23.5572135782,0.942288543128,-0.00399777884797,0.211798102294,30,0,_11_1X1_3RP_1X1,0
28,7,288,1,0.407848397739,6.30486458957,-212980.0,8.15733768301e-06,0.000126097658258,-0.999999992016,0.023550987243652344,0.163735436013,1.50857836298,0.052019943551,60.9615335671,2.54006389863,-0.00815733774796,-0.126097658596,29,0,_11_1X1_3RP_1X1,0
29,7,289,5,0.210845004223,-9.73934948804,212980.0,4.21728650088e-06,-0.000194786614182,0.99999998102,0.019404172897338867,0.29689995954,1.58558627037,0.0528528756791,89.5073688372,3.58029475349,0.0042172865809,-0.194786615416,30,0,_11_1X1_3RP_1X1,0
30,7,301,5,0.308355237284,-10.9176194565,212980.0,6.16750131141e-06,-0.000218351990918,0.999999976142,0.03222393989562988,0.0490225821386,0.229677483788,0.0120882886204,2.49988937714,0.178563526938,0.00616750145847,-0.218351992657,19,0,_12_1X1_3RP_MORE,0
31,7,306,5,0.444436185558,-12.6338916534,212980.0,8.8891096766e-06,-0.000252677452024,0.999999968038,0.019650936126708984,0.159882853988,1.70125230953,0.0586638727424,77.657650638,3.23573544325,0.00888910996048,-0.252677454723,29,0,_11_1X1_3RP_1X1,0
32,7,313,2,0.0937249828819,-14.3044723019,-212980.0,1.87488700317e-06,-0.000286089059761,-0.999999959075,0.0203859806060791,0.0580228717618,0.495155103385,0.0170743139098,6.91956912686,0.288315380286,-0.00187488707989,0.286089063664,29,0,_11_1X1_3RP_1X1,0
33,7,320,2,0.034827302425,-7.40206431212,-212980.0,6.96933407885e-07,-0.000148040916277,-0.999999989042,0.019165992736816406,0.0770154993885,0.8063691412,0.0287988979,17.3428468982,0.754036821662,-0.000696933415523,0.148040916818,28,0,_11_1X1_3RP_1X1,0
34,7,323,5,-0.274738747871,-12.2321925394,212980.0,-5.49438797043e-06,-0.000244643470802,0.99999997006,0.01937103271484375,0.0833603984396,0.781132004294,0.026935586355,14.5808015257,0.607533396903,-0.00549438813488,-0.244643473246,29,0,_11_1X1_3RP_1X1,0
35,7,336,2,-0.0984914735048,-13.5009216459,-212980.0,-1.96944184764e-06,-0.000270018049088,-0.999999963543,0.022277116775512695,0.0735604157707,0.536574676551,0.0185025750535,10.3124605481,0.42968585617,0.00196944191944,0.27001805237,29,0,_11_1X1_3RP_1X1,0
36,7,366,5,0.726936148931,-8.53568773583,212980.0,1.45391151132e-05,-0.000170713395277,0.999999985323,0.03191709518432617,0.207481532926,1.18986432254,0.0594932161272,90.4025158138,6.02683438759,0.0145391153255,-0.170713396124,20,0,_12_1X1_3RP_MORE,0
37,7,388,5,0.0356586856959,-10.2864087917,212980.0,7.13560252636e-07,-0.000205727800252,0.999999978838,0.9034121036529541,0.0890866593538,0.756342798393,0.0260807861515,19.8185379385,0.825772414105,0.000713560267736,-0.205727801703,29,0,_21_2X2_3RP_ENOUGH,0
38,7,388,5,0.609047945768,-12.6018941355,212980.0,1.21813446627e-05,-0.000252037501751,0.999999968164,0.9034121036529541,0.16556543575,1.32625185792,0.045732822687,56.6070041948,2.35862517478,0.0121813450498,-0.252037504438,29,0,_21_2X2_3RP_ENOUGH,1
39,7,392,1,0.00560997638506,9.70964499908,-212980.0,1.05982471446e-07,0.00019608844572,-0.999999980775,0.04218101501464844,0.0615359662629,0.531222662947,0.0189722379624,7.95859373289,0.346025814474,-0.000105982473484,-0.196088446977,28,0,_11_1X1_3RP_1X1,0
40,7,412,1,-0.0720896804614,9.88809356023,-212980.0,-1.44546423057e-06,0.000199658472853,-0.999999980067,0.04396986961364746,0.0375821416364,0.357415017017,0.0127648220363,3.59716667197,0.156398550955,0.00144546425938,-0.19965847418,28,0,_11_1X1_3RP_1X1,0
41,7,416,4,-3.13993581888,10.3494003343,212980.0,-6.29259269827e-05,0.000208874056986,0.999999976206,0.3678414821624756,3.46175815698,22.1095062844,0.736983542815,28097.0793034,1123.88317214,-0.0629259283969,0.208874058918,30,0,_21_2X2_3RP_ENOUGH,0
42,7,416,4,2.23086036473,9.93775733501,212980.0,4.45467051849e-05,0.000200641682042,0.999999978879,0.3678414821624756,4.3771654183,26.9028732397,0.896762441323,44735.2671643,1789.41068657,0.0445467060963,0.200641683587,30,0,_21_2X2_3RP_ENOUGH,1
43,7,422,2,0.282569985326,-10.3948890513,-212980.0,5.65178678882e-06,-0.000207897404827,-0.999999978373,0.018516063690185547,0.143887953554,1.56454990304,0.0539499966566,64.4800252613,2.68666771922,-0.00565178691099,0.207897406328,29,0,_11_1X1_3RP_1X1,0
44,7,423,1,-2.29306913076,6.2220795844,-212980.0,-4.58618238674e-05,0.000126321177057,-0.99999999097,0.05637383460998535,0.412034743306,4.67029113117,0.166796111827,716.81439838,31.1658434078,0.0458618242493,-0.126321177526,28,0,_11_1X1_3RP_1X1,0
45,7,460,1,0.448306749738,11.9509863787,-212980.0,8.97394692927e-06,0.000240906032575,-0.999999970942,0.0457460880279541,0.212362208913,2.40443688106,0.0858727457523,175.293692008,7.62146486989,-0.00897394718979,-0.240906034915,28,0,_11_1X1_3RP_1X1,0
46,7,496,2,-0.388596344827,-6.42866302637,-212980.0,-7.77153181387e-06,-0.000128572869191,-0.999999991704,0.02921915054321289,0.0404504249227,0.379292429117,0.0199627594272,4.56437682605,0.326026916147,0.00777153187818,0.128572869549,19,0,_12_1X1_3RP_MORE,0
47,7,517,5,0.146729586652,-7.42921963531,212980.0,2.93497898906e-06,-0.000148584021613,0.999999988957,0.025777101516723633,0.058465922171,0.46686788798,0.016098892689,5.6627772319,0.235949051329,0.00293497902146,-0.148584022161,29,0,_11_1X1_3RP_1X1,0
48,7,541,2,0.450587556966,-8.60179118652,-212980.0,9.01213799484e-06,-0.000172035449771,-0.999999985161,0.019845962524414062,0.156811622969,1.92693432678,0.064231144226,91.6743360181,3.66697344073,-0.00901213812832,0.172035450627,30,0,_11_1X1_3RP_1X1,0
49,7,551,4,-0.09804694739,13.5913444024,212980.0,-1.93228511336e-06,0.000271740954415,0.999999963077,0.03878593444824219,0.103687387466,1.1908087957,0.0410623722656,34.0280694292,1.41783622622,-0.0019322851847,0.27174095776,29,0,_11_1X1_3RP_1X1,0
50,7,594,5,-0.00666898100978,-11.4383419073,214608.0,-1.31858992065e-07,-0.000228765302342,0.999999973833,0.1399850845336914,0.110416515976,0.931497803744,0.0490262001971,30.9000449706,2.20714606933,-0.000131858995516,-0.228765304338,19,0,_12_1X1_3RP_MORE,0
51,7,596,2,-0.712628022568,-13.754994747,-212980.0,-1.42521718634e-05,-0.000275099510331,-0.999999962059,0.2468554973602295,0.16995053747,1.94930119044,0.0672172824291,107.33185315,4.47216054791,0.0142521724032,0.275099513829,29,0,_21_2X2_3RP_ENOUGH,0
52,7,596,2,0.144075930956,-13.6749037196,-212980.0,2.88190588709e-06,-0.000273497690036,-0.999999962595,0.2468554973602295,0.0937550295471,0.558077772874,0.0192440611336,11.9132050222,0.496383542592,-0.00288190599488,0.273497693447,29,0,_21_2X2_3RP_ENOUGH,1
53,7,600,1,0.110858628772,9.90380444375,-212980.0,2.21216377183e-06,0.000199971688675,-0.999999980003,0.04537510871887207,0.0646081539166,0.721817914779,0.0257792112421,13.0741814399,0.568442671302,-0.00221216381606,-0.199971690008,28,0,_11_1X1_3RP_1X1,0
54,7,611,4,-0.255473959239,11.948365261,212980.0,-5.10910582785e-06,0.00023896766518,0.999999971434,0.020016193389892578,0.078125466918,0.729045781898,0.0251395097206,12.586383839,0.524432659959,-0.00510910597375,0.238967667457,29,0,_11_1X1_3RP_1X1,0
55,7,650,2,0.817033717464,-11.8523823398,-212980.0,1.63410607088e-05,-0.000237047267315,-0.999999971771,0.4036949872970581,0.291126670337,3.35595251774,0.115722500612,357.338749714,14.8891145714,-0.0163410611686,0.237047269567,29,0,_21_2X2_3RP_ENOUGH,0
56,7,650,2,-0.484857884728,-17.2336611796,-212980.0,-9.69676917795e-06,-0.000344672826357,-0.999999940553,0.4036949872970581,0.225741742443,2.12305126659,0.0732086643652,149.543027381,6.23095947419,0.00969676975409,0.344672833198,29,0,_21_2X2_3RP_ENOUGH,1
57,7,650,4,0.435256252684,11.2341707927,212980.0,8.62848790933e-06,0.000226561693736,0.999999974298,0.6370705366134644,0.0768122892256,0.716075584851,0.0238691861617,12.4219570337,0.49687828135,0.00862848813089,0.226561695682,30,0,_21_2X2_3RP_ENOUGH,0
58,7,650,4,-0.245276016373,16.7983362891,212980.0,-4.90514680117e-06,0.000335967069952,0.999999943551,0.6370705366134644,0.0893932226678,0.700395486513,0.0241515685004,13.96183407,0.581743086248,-0.00490514707803,0.335967076277,29,0,_21_2X2_3RP_ENOUGH,1
59,7,679,1,0.632436615679,7.08273536843,-212980.0,1.26590580554e-05,0.000141645387416,-0.999999989888,0.031017065048217773,1.13712682059,4.94802887406,0.170621685312,1316.24035164,54.843347985,-0.0126590581828,-0.141645387901,29,0,_11_1X1_3RP_1X1,0
60,7,683,1,-0.433733894463,13.4188319079,-212980.0,-8.66987425292e-06,0.000270257840952,-0.999999963443,0.042613983154296875,0.113824522878,1.08060712936,0.0385931117628,31.7684076685,1.38123511602,0.00866987456965,-0.270257844252,28,0,_11_1X1_3RP_1X1,0
61,7,692,2,-0.0890739937217,-7.52590430215,-212980.0,-1.78109237772e-06,-0.000150517714751,-0.999999988671,0.024170875549316406,0.0790337435861,1.00227302456,0.034561138778,23.6905191299,0.987104963746,0.0017810923979,0.150517715319,29,0,_11_1X1_3RP_1X1,0
62,7,698,5,-0.173000816656,-9.1126008487,212980.0,-3.45962322757e-06,-0.000182251656603,0.999999983386,0.03352999687194824,0.128744665181,0.863880690914,0.0431940345457,30.1809632432,2.01206421621,-0.00345962328503,-0.182251657613,20,0,_12_1X1_3RP_MORE,0
63,7,706,1,-0.0067350624895,9.80173240822,-212980.0,-1.42570119324e-07,0.000197932864717,-0.999999980411,0.04390096664428711,0.862667128678,2.1941689299,0.0783631760678,599.416507422,26.0615872792,0.000142570122117,-0.197932866009,28,0,_11_1X1_3RP_1X1,0
64,7,717,4,-0.161076931495,12.0910119745,212980.0,-3.22976415071e-06,0.000241893708542,0.999999970739,0.04200291633605957,0.238538739519,1.01016744226,0.0315677325706,41.2167544154,1.52654645983,-0.00322976424521,0.241893710902,32,0,_11_1X1_3RP_1X1,0
65,7,720,2,-0.2366681577,-22.7737980866,-212980.0,-4.73297726281e-06,-0.00045547553489,-0.99999989626,0.02880096435546875,0.231477985828,2.13599552655,0.0711998508851,155.464074035,6.21856296141,0.00473297775377,0.455475550643,30,0,_11_1X1_3RP_1X1,0
66,7,723,1,-0.151196960167,6.64865819769,-212980.0,-2.97895249619e-06,0.00013485224305,-0.999999990903,0.4446704387664795,0.0696629888983,0.777659789577,0.0277735639135,15.0753561245,0.655450266283,0.00297895252328,-0.134852243459,28,0,_21_2X2_3RP_ENOUGH,0
67,7,723,1,-0.0750034338864,8.84097825549,-212980.0,-1.50323225943e-06,0.000178696472697,-0.999999984033,0.4446704387664795,0.0633100626238,0.719752433023,0.0257054440365,11.9200434356,0.518262758068,0.00150323228343,-0.178696473649,28,0,_21_2X2_3RP_ENOUGH,1
68,7,775,1,0.191329493923,7.66718007162,-212980.0,3.869094745e-06,0.000155215931736,-0.999999987947,0.053240060806274414,0.147556149729,0.596777053066,0.0213134661809,15.1379517198,0.658171813905,-0.00386909479162,-0.15521593236,28,0,_11_1X1_3RP_1X1,0
69,7,786,5,0.289959685912,-7.82788873107,212980.0,5.79958906893e-06,-0.000156557382217,0.999999987728,0.024870872497558594,0.0400665286796,0.312647748172,0.0156323874086,3.28296253885,0.218864169257,0.00579958914004,-0.156557382859,20,0,_12_1X1_3RP_MORE,0
70,7,801,1,0.423715389189,16.4481360231,-212980.0,8.49181600884e-06,0.000330827493195,-0.999999945241,0.03689694404602051,0.12847173294,1.40596769821,0.0502131320788,49.1607620276,2.13742443598,-0.00849181647364,-0.330827499242,28,0,_11_1X1_3RP_1X1,0
71,7,810,5,0.185404481461,-11.5364202366,212980.0,3.70847597273e-06,-0.000230728026453,0.999999973375,0.027261018753051758,0.0757434489978,0.653113413691,0.0225211521962,12.81054638,0.533772765833,0.00370847607145,-0.230728028501,29,0,_11_1X1_3RP_1X1,0
72,7,814,4,-0.22848035638,12.7494635274,212980.0,-4.56923389901e-06,0.000254989628609,0.99999996748,0.02010321617126465,0.0785160214556,0.558503909778,0.0199465682063,10.7359060456,0.466778523722,-0.00456923404757,0.254989631374,28,0,_11_1X1_3RP_1X1,0
73,7,819,2,-0.290144401473,-11.4479521855,-212980.0,-5.80250018339e-06,-0.000228958665232,-0.999999973772,0.021100997924804688,0.137695104322,1.25578804401,0.0433030360004,41.3329941226,1.72220808844,0.00580250033551,0.228958667236,29,0,_11_1X1_3RP_1X1,0
74,7,821,5,0.124957788688,-9.21544908574,212980.0,2.49954220508e-06,-0.000184308608135,0.999999983012,0.01969599723815918,0.051719187748,0.431215914568,0.0148695142954,5.19478231172,0.216449262988,0.00249954224753,-0.184308609179,29,0,_11_1X1_3RP_1X1,0
