,eventID,groupID,exec_time[s],dist_avg,chi2_N,dx_dz_angle [mrad],dy_dz_angle [mrad],tracks_out_det_no
0,1.0,2.0,0.02150201797485352,0.05623667028543479,3.265086615446051,0.006369283154789733,0.1459345321558948,0.0
1,2.0,1.0,0.056569814682006836,0.018856030751380096,0.3626606457985904,-0.009434115747088636,-0.19100643601753706,0.0
2,2.0,5.0,0.019362926483154297,0.08359203097977788,7.1025740286544785,0.013146618915724065,-0.1899036338558976,0.0
3,3.0,2.0,0.020505905151367188,0.0183073482764371,0.3303986265184473,0.0067594240746770675,0.12585792359230336,0.0
4,4.0,1.0,0.056416988372802734,0.03420383125531965,1.0845091968294238,0.005345245990035767,-0.1682512412110497,0.0
5,4.0,5.0,0.02195405960083008,0.016238701283841053,0.2142582355833417,-0.004843721155215288,-0.15844316838397185,0.0
6,5.0,1.0,0.0508270263671875,0.02649689682639094,0.8220393010010815,0.0004683250054873015,-0.2188645303708828,0.0
7,5.0,5.0,0.01566290855407715,0.045535880139050085,2.2774449049470182,-0.003861947392195757,-0.2222970747357298,0.0
8,6.0,2.0,0.02095198631286621,0.03738097200876525,1.4045856915327128,-0.0059113792693601935,0.16916487162320684,0.0
9,6.0,4.0,0.016473054885864258,0.023332899548960617,0.4549361343920864,0.005038502835413855,0.16901951348867925,0.0
10,7.0,1.0,0.0561528205871582,0.01736928625166893,0.2671153953099962,0.005406999146035782,-0.1850657336510034,0.0
11,7.0,5.0,0.0176241397857666,0.0692111409855149,4.224053429538463,-0.008779303320396769,-0.19465213664313075,0.0
12,8.0,1.0,0.028338193893432617,0.034255065665247116,1.9324893445387108,0.0019046792226706066,-0.2805094761144213,0.0
13,8.0,5.0,0.025482177734375,0.0222096440418776,0.40915432165793947,-0.0005105482337019355,-0.2754031818772196,0.0
14,10.0,1.0,0.05283904075622559,0.04828654333179073,1.9240399320128492,-0.0045037163689971215,-0.1443084875600156,0.0
15,10.0,5.0,0.02459120750427246,0.030890064630166837,0.8529741616175511,0.0007803839281952513,-0.14011169370508578,0.0
16,13.0,2.0,0.02464199066162109,0.022611941628636514,0.5089710759423455,-0.00499061515078222,0.12678588263220392,0.0
17,14.0,1.0,0.0582888126373291,0.02086883110635535,0.4006651757175482,-0.002677813235733341,-0.16227599813305568,0.0
18,14.0,5.0,0.022938013076782227,0.059825529268405425,3.634445553214172,0.006602417153587554,-0.13768570726454651,0.0
19,15.0,2.0,0.021476030349731445,0.032000048979840066,1.0390646482034829,-0.0005195165132752898,0.22519067072129365,0.0
20,15.0,4.0,0.04462695121765137,0.03620135117701303,1.0684940483562622,-0.0023886165613668524,0.2231696337337412,0.0
21,16.0,2.0,0.020453929901123047,0.02382736042466785,0.5214984367521733,0.0008298510936699712,0.1252886703027972,0.0
22,17.0,2.0,0.01778411865234375,0.06042067614729895,3.355040517730972,-0.008196717514413202,0.2536147745626336,0.0
23,18.0,1.0,0.04484891891479492,0.04303429355454712,1.6556162619845722,-0.0032301327271024483,-0.17373526284052904,0.0
24,18.0,5.0,0.022192955017089844,0.09373025705771176,9.461686717595132,0.01027287218325628,-0.1556591038017988,0.0
25,19.0,1.0,0.05280494689941406,0.013647245690073162,0.1764946969081651,0.0046836712877428655,-0.13723940178125638,0.0
26,20.0,2.0,0.02406001091003418,0.4879967599609618,242.4515377300248,-0.08672922204882172,0.15188237830309115,0.0
27,20.0,4.0,0.04229307174682617,0.03843216221193792,1.3319279541865277,-0.003458401148317621,0.28379527605642385,0.0
28,21.0,2.0,0.022228002548217773,0.03456416872214164,2.8523924652961306,0.006598117018491048,0.17303891908358462,0.0
29,21.0,4.0,0.042591094970703125,0.04645964611541975,1.5536969275164598,-0.007656504726928901,0.16158148587454405,0.0
30,22.0,1.0,0.043489933013916016,0.059135853334622075,4.8479174197404715,0.0009486064704595104,-0.16139479335870255,0.0
31,22.0,5.0,0.01969003677368164,0.02010309155970908,0.3477564616350524,0.0004052412746106517,-0.1646526656095089,0.0
32,23.0,2.0,0.018756866455078125,0.016615256092289858,0.3451678203519614,-0.002532382512798233,0.21081891643340173,0.0
33,23.0,4.0,0.021172046661376957,0.06542613275186145,4.074329088513411,0.005309964295349468,0.2099529809351164,0.0
34,24.0,2.0,0.023013830184936523,0.01650886150315591,0.33535318648492657,-0.0017216719181223626,0.2085519381535341,0.0
35,25.0,2.0,0.018930912017822262,0.09432234679435796,8.923247471947153,0.012852015640752137,0.29850666579049484,0.0
36,25.0,4.0,0.03788590431213379,0.02991164785104768,0.9322511263294124,-0.006664043269382595,0.2927662496686673,0.0
37,26.0,2.0,0.025662899017333984,0.02672755455438184,0.7230532435148002,-3.121016237125397e-05,0.17540828726412566,0.0
38,26.0,4.0,0.015533924102783203,0.025838866220976097,0.6066579746540159,0.0015481038649250375,0.16563261154754064,0.0
39,27.0,1.0,0.01977705955505371,0.018242589644354826,0.28937312731618586,-0.008009985094713234,-0.20034942824022356,0.0
