,x,y,track_type,dist_avg,tracks_out_det_no
0,-0.194348619009,-7.61224610752,_21_2X2_3RP_ENOUGH,0.0336212635676,0
1,-0.225695294307,-11.4721631025,_21_2X2_3RP_ENOUGH,0.023447980679599998,0
2,-0.164143012778,-9.0924714445,_12_1X1_3RP_MORE,0.050574759549500005,0
3,-0.612687742192,-6.38877329452,_21_2X2_3RP_ENOUGH,0.0469750997238,0
4,0.103065968157,-10.0759527228,_21_2X2_3RP_ENOUGH,0.0416418712634,0
5,0.0321640196703,-9.01067844005,_11_1X1_3RP_1X1,0.0293202481478,0
6,0.286071069504,-12.0754972797,_12_1X1_3RP_MORE,0.0162681930366,0
7,0.145976909511,-14.7544842935,_11_1X1_3RP_1X1,0.049054576059,0
8,-0.124696165982,-7.13879600038,_11_1X1_3RP_1X1,0.0257319749713,0
9,0.133415714329,-10.1106161661,_12_1X1_3RP_MORE,0.025291969770499998,0
10,-0.0661807040806,-6.27616228906,_12_1X1_3RP_MORE,0.010606879303899999,0
11,0.448895359703,-11.2445682602,_11_1X1_3RP_1X1,0.0576308167481,0
12,0.156754912941,-8.50679813148,_11_1X1_3RP_1X1,0.0273376683108,0
13,4.7469284054,-14.9080960265,_11_1X1_3RP_1X1,0.68810734733,0
14,0.357094433948,-12.7371785133,_11_1X1_3RP_1X1,0.0180280850597,0
15,0.0369864066542,-14.0238025841,_11_1X1_3RP_1X1,0.0233612228196,0
16,-0.352446409444,-13.4643770992,_11_1X1_3RP_1X1,0.0497514139101,0
17,-0.0818561398001,-11.9413367188,_11_1X1_3RP_1X1,0.025478311568900004,0
18,0.179565344581,-8.62670250031,_11_1X1_3RP_1X1,0.027005544386499998,0
