,recoID,eventID,groupID,x,y,z,dx,dy,dz,exec_time[s],dist_max,dist_sum,dist_avg,chi2,chi2_N,dx_dz_angle [mrad],dy_dz_angle [mrad],tracks_in_det_no,tracks_out_det_no,track_type,trackID
0,7,1400026,2,0.450772733507,-10.2972090289,-212980.0,9.01584155429e-06,-0.000205943804569,-0.999999978753,0.02034902572631836,0.124714728324,1.43890450046,0.0496173965675,53.7287963166,2.23869984652,-0.00901584174561,0.205943806034,29,0,_11_1X1_3RP_1X1,0
1,7,1400029,5,-0.194270918379,-7.60920243397,212980.0,-3.88503147831e-06,-0.000152183675665,0.999999988413,1.0016928911209106,0.19346187808,1.0422591706,0.0336212635676,38.4110167,1.47734679615,-0.00388503152331,-0.152183676254,31,0,_21_2X2_3RP_ENOUGH,0
2,7,1400029,5,-0.225605060019,-11.4675760795,212980.0,-4.51171429898e-06,-0.000229351143455,0.999999973689,1.0016928911209106,0.0753247891364,0.679991439708,0.0234479806796,13.9461572157,0.581089883988,-0.00451171441766,-0.229351145468,29,0,_21_2X2_3RP_ENOUGH,1
3,7,1400055,2,0.10304975299,-7.70818795006,-212980.0,2.06138235915e-06,-0.000154163387442,-0.999999988115,0.031440019607543945,0.109252004134,0.901521182803,0.031086937338,24.137160402,1.00571501675,-0.00206138238364,0.154163388053,29,0,_11_1X1_3RP_1X1,0
4,7,1400064,4,0.233802473006,8.68427624746,214608.0,4.93695671098e-06,0.000173500070737,0.999999984937,0.06200599670410156,0.0366189711183,0.295192902191,0.0147596451095,2.76844304332,0.184562869554,0.0049369567853,0.17350007161,20,0,_12_1X1_3RP_MORE,0
5,7,1400072,2,0.118307115542,-8.73331648168,-212980.0,2.36652958002e-06,-0.000174665956488,-0.999999984743,0.022661924362182617,0.0965442617041,1.0874730744,0.0374990715311,30.7436658091,1.28098607538,-0.00236652961612,0.174665957377,29,0,_11_1X1_3RP_1X1,0
6,7,1400088,2,0.07237269518,-8.30593634726,-212980.0,1.44784671629e-06,-0.000166118367808,-0.999999986201,0.03480195999145508,0.220169756854,1.03476034193,0.0517380170964,50.2858049401,3.35238699601,-0.00144784673627,0.166118368572,20,0,_12_1X1_3RP_MORE,0
7,7,1400110,1,-0.0626126798193,13.433869509,-212980.0,-1.24610713842e-06,0.000270557075758,-0.999999963399,0.04034614562988281,0.0826424617838,0.771412273356,0.0275504383342,17.7282304159,0.770792626777,0.00124610718403,-0.270557079059,28,0,_11_1X1_3RP_1X1,0
8,7,1400111,4,-0.099739708195,10.6230781969,212980.0,-1.49765672559e-06,0.000212015185469,0.999999977524,0.04384803771972656,0.154047966476,0.728530649215,0.0235009886844,19.9547957253,0.767492143282,-0.00149765675925,0.212015187058,31,0,_11_1X1_3RP_1X1,0
9,7,1400115,5,-0.164077389761,-9.08883591794,212980.0,-3.28115080906e-06,-0.000181776324912,0.999999983473,0.05087399482727051,0.26684637919,1.11264471009,0.0505747595495,86.6987735843,5.0999278579,-0.00328115086327,-0.181776325914,22,0,_12_1X1_3RP_MORE,0
10,7,1400123,5,-0.61244277284,-6.38621881437,212980.0,-1.22484674839e-05,-0.000127724006556,0.999999991768,0.41244351863861084,0.178054377891,1.36227789199,0.0469750997238,69.4167855552,2.8923660648,-0.0122484675841,-0.127724006913,29,0,_21_2X2_3RP_ENOUGH,0
11,7,1400123,5,0.103024750545,-10.0719239607,212980.0,2.06088055237e-06,-0.000201438103242,0.999999979709,0.41244351863861084,0.217197176606,1.2492561379,0.0416418712634,47.3016025965,1.89206410386,0.00206088059418,-0.201438104605,30,0,_21_2X2_3RP_ENOUGH,1
12,7,1400145,5,0.0321511514894,-9.00707561722,212980.0,6.43409035323e-07,-0.00018014113853,0.999999983774,0.01644110679626465,0.065825789,0.820966948138,0.0293202481478,15.8864986109,0.690717330911,0.000643409045763,-0.180141139505,28,0,_11_1X1_3RP_1X1,0
