,track_type,eventID,groupID,exec_time[s],chi2_N,dist_avg,dx_dz_angle [mrad],dy_dz_angle [mrad]
69,_21_2X2_3RP_ENOUGH,1400836,4,0.31586992740631104,244.61785775400003,0.347876061438,-0.0205664109802,0.169222975381
70,_21_2X2_3RP_ENOUGH,1400836,4,0.31586992740631104,208.778538644,0.31923559312,0.0217810244708,0.172498706178
71,_11_1X1_3RP_1X1,1400840,2,0.019834041595458984,0.676223996294,0.0235553878738,0.0016846608236099998,0.224140841262
72,_12_1X1_3RP_MORE,1400849,2,0.06893420219421388,0.440859445899,0.0189540030166,0.00852619633655,0.132376335083
73,_11_1X1_3RP_1X1,1400854,2,0.01890110969543457,1.86083794848,0.0269740955743,0.000634524772331,0.14896264632099998
74,_11_1X1_3RP_1X1,1400866,1,0.047095060348510735,1.3828748414200003,0.036841999938,-0.006776275024729999,-0.18116579710099998
75,_11_1X1_3RP_1X1,1400884,2,0.02034592628479004,0.43388742185400003,0.020981208344,0.00349311244376,0.131935182282
76,_11_1X1_3RP_1X1,1400900,2,0.023773193359375,0.895487933479,0.0290421022101,0.00391363579473,0.14139868456399998
77,_12_1X1_3RP_MORE,1400900,4,0.04069209098815918,447.66219169999994,0.5513576055030001,-0.030131521385,0.158885543335
78,_11_1X1_3RP_1X1,1400903,5,0.022011995315551758,0.60772281007,0.025478311568900004,-0.00163608167254,-0.238730865044
79,_11_1X1_3RP_1X1,1400920,2,0.022330045700073242,0.41784278589900004,0.020337694676500002,0.0039560931158500005,0.23871825179900003
80,_11_1X1_3RP_1X1,1400921,2,0.021863937377929688,1.0257943463299999,0.034675269453,-0.0023213668793,0.126630485297
81,_11_1X1_3RP_1X1,1400933,1,0.048890113830566406,1.81059815317,0.049161829999099994,0.00439901537716,-0.178732023213
82,_21_2X2_3RP_ENOUGH,1400934,2,0.9488735198974608,0.584220664126,0.025531934464599997,0.00524822811719,0.155391607243
83,_21_2X2_3RP_ENOUGH,1400934,2,0.9488735198974608,0.305934146092,0.0182323968107,0.00176164573201,0.345309082975
84,_11_1X1_3RP_1X1,1400988,5,0.02343082427978516,0.912155375377,0.027005544386499998,0.0035902573099800003,-0.17246469135099998
85,_11_1X1_3RP_1X1,1400989,4,0.020179033279418945,0.947899876743,0.0333655663392,-0.0021390769363,0.203102979116
86,_11_1X1_3RP_1X1,1400991,2,0.021278858184814453,1.89730720776,0.04235057893019999,-0.000532781279606,0.140315995381
