,x,y,track_type,dist_avg,tracks_out_det_no
0,2.30032345932,-23.1187847041,_11_1X1_3RP_1X1,0.26965962171700003,0
1,0.00416628529947,-20.2098356355,_11_1X1_3RP_1X1,0.027291021678200002,0
2,0.199300625506,-9.12526522211,_11_1X1_3RP_1X1,0.029099955977599998,0
3,-0.263494524767,-10.7465307702,_12_1X1_3RP_MORE,0.0159060548528,0
4,0.154138223199,-10.538832861,_11_1X1_3RP_1X1,0.056990785299899996,0
5,0.136789113296,-10.9415435207,_12_1X1_3RP_MORE,0.0164780540251,0
6,4.52494926588,-9.56433403696,_21_2X2_3RP_ENOUGH,0.465220738452,0
7,-5.52131950218,-8.89012332449,_21_2X2_3RP_ENOUGH,0.380475866951,0
8,-0.147517119091,-9.03491421922,_11_1X1_3RP_1X1,0.0179609010512,0
9,-0.129344734812,-16.3159838423,_11_1X1_3RP_1X1,0.031094814952599997,0
10,0.0298118311962,-12.5139725198,_11_1X1_3RP_1X1,0.019221735854,0
11,-0.278087447238,-9.99455905175,_11_1X1_3RP_1X1,0.019106005069200002,0
12,-0.478287488366,-14.8284626852,_11_1X1_3RP_1X1,0.10055748401100001,0
13,-0.571270260139,-10.436354314,_11_1X1_3RP_1X1,0.059976216349599994,0
14,0.339589548232,-15.5958803464,_11_1X1_3RP_1X1,0.023913096597500003,0
15,-0.238090075311,-10.5807561975,_11_1X1_3RP_1X1,0.0287879717894,0
16,-0.082965574499,-13.2006767853,_11_1X1_3RP_1X1,0.045641094685500004,0
17,0.406239630823,-7.71189972075,_12_1X1_3RP_MORE,0.012490468680200002,0
18,-0.799017017797,-8.80998668135,_12_1X1_3RP_MORE,0.054285117404899996,0
19,0.394434230246,-8.64026013413,_11_1X1_3RP_1X1,0.0308293640069,0
20,-0.232545483647,-19.0443253573,_11_1X1_3RP_1X1,0.02188690045,0
21,-0.0352407653026,-10.4784276253,_11_1X1_3RP_1X1,0.0166622121061,0
22,0.451051504368,-8.0221624136,_11_1X1_3RP_1X1,0.061944461184599994,0
23,-0.00957940929783,-8.3962904127,_11_1X1_3RP_1X1,0.019831011760700002,0
24,0.45567354516,-11.171014815,_12_1X1_3RP_MORE,0.027783620537400005,0
25,0.0866726615469,-10.8064405129,_11_1X1_3RP_1X1,0.023988274405200002,0
26,0.360532829861,-9.30871988591,_21_2X2_3RP_ENOUGH,0.040885643657900005,0
27,0.0141264994028,-11.5397031113,_21_2X2_3RP_ENOUGH,0.0198535106056,0
28,-0.272951180215,-13.9518734162,_11_1X1_3RP_1X1,0.0571856272265,0
29,0.0285197879662,-9.07877794122,_11_1X1_3RP_1X1,0.028985518315400003,0
30,-0.519774638451,-13.0849643016,_11_1X1_3RP_1X1,0.0330520203248,0
31,-0.163486551512,-16.9824756127,_12_1X1_3RP_MORE,0.00771296865409,0
32,0.298873538683,-8.94757297314,_11_1X1_3RP_1X1,0.0284063408855,0
33,0.00247545636335,-7.62767684692,_11_1X1_3RP_1X1,0.0194913654804,0
34,-0.499432046105,-21.4628725282,_11_1X1_3RP_1X1,0.0218787313414,0
35,0.112839765192,-7.49337381033,_11_1X1_3RP_1X1,0.0173402208163,0
36,0.74116294456,-13.6605734291,_11_1X1_3RP_1X1,0.0341588540997,0
37,0.291824776579,-12.760705394,_11_1X1_3RP_1X1,0.08472742416089998,0
38,-0.917938550533,-7.38856322488,_11_1X1_3RP_1X1,0.0711637742208,0
39,-0.0439454323319,-9.30450428344,_11_1X1_3RP_1X1,0.0218861886534,0
40,4.77521357133,-4.24567572491,_21_2X2_3RP_ENOUGH,0.872341407235,29
41,3.60120872526,-12.4405623798,_21_2X2_3RP_ENOUGH,1.0720409275799998,0
42,-0.159655075305,-11.9010085275,_11_1X1_3RP_1X1,0.0212572559964,0
43,0.093835888953,-8.00987796649,_21_2X2_3RP_ENOUGH,0.0735981730882,0
44,-0.20573770575,-13.1739892669,_21_2X2_3RP_ENOUGH,0.027834141639999997,0
45,0.0635167946418,-11.4294933534,_21_2X2_3RP_ENOUGH,0.0325464073093,0
46,1.30892189208,-13.8883137024,_21_2X2_3RP_ENOUGH,0.0992063462817,0
47,-0.221881052261,-7.80436406945,_11_1X1_3RP_1X1,0.0471516458946,0
48,0.439264589274,-9.59425286382,_11_1X1_3RP_1X1,0.04742412890100001,0
49,-0.528311170084,-13.0767360823,_12_1X1_3RP_MORE,0.013613014748700001,0
50,-0.133652508007,-7.73136087898,_11_1X1_3RP_1X1,0.0340589331695,0
51,0.203812282034,-8.03037245562,_12_1X1_3RP_MORE,0.023659954180400004,0
52,6.21447790882,-11.0664459026,_12_1X1_3RP_MORE,1.42184091026,0
53,2.36542496412,-14.257282117,_11_1X1_3RP_1X1,0.375180000448,0
54,-0.290167569946,-8.40903253187,_11_1X1_3RP_1X1,0.028077355105900002,0
55,-0.358572458826,-13.3728623899,_12_1X1_3RP_MORE,0.017618193038900002,0
56,-0.213970219712,-7.09975746377,_11_1X1_3RP_1X1,0.0176242465732,0
57,1.05416729215,-8.26187133639,_11_1X1_3RP_1X1,0.0911182808286,0
58,0.105317841365,-11.2351955163,_12_1X1_3RP_MORE,0.0117937146336,0
59,0.68852220315,-9.13299692356,_11_1X1_3RP_1X1,0.0654008919976,0
60,-0.426645756053,-7.4286619931,_12_1X1_3RP_MORE,0.047984387379700004,0
61,1.0346189613,-8.8273102434,_21_2X2_3RP_ENOUGH,0.10774747297800001,0
62,0.462374554717,-13.7575223141,_21_2X2_3RP_ENOUGH,0.0169937505687,0
63,-0.210773958713,-14.7765244327,_11_1X1_3RP_1X1,0.0212324771055,0
64,-0.361254060371,-13.3239922755,_11_1X1_3RP_1X1,0.0283458538685,0
65,-0.146362382809,-11.8912965129,_11_1X1_3RP_1X1,0.031110538073299998,0
66,0.165570383063,-10.0297097699,_11_1X1_3RP_1X1,0.024853211208700002,0
67,3.59851205514,-10.38888792,_21_2X2_3RP_ENOUGH,0.810283324349,0
68,-2.56288319354,-10.7751438184,_21_2X2_3RP_ENOUGH,0.862212007387,0
69,0.559271135227,-7.55940931127,_11_1X1_3RP_1X1,0.0289538460519,0
