,x,y,track_type,dist_avg,tracks_out_det_no
0,-0.148384374411,7.74842294195,_11_1X1_3RP_1X1,0.047769091668999994,0
1,-0.243426524453,14.8410374103,_11_1X1_3RP_1X1,0.051800978244699994,0
2,0.30264147353,7.73565045597,_11_1X1_3RP_1X1,0.031449259954599997,0
3,-0.129471476155,7.10984041675,_11_1X1_3RP_1X1,0.0941176552537,0
4,-0.177055050365,8.462532572,_11_1X1_3RP_1X1,0.0373521507997,0
5,0.135934982982,7.88832033647,_12_1X1_3RP_MORE,0.054316367401300004,0
6,0.0525219755939,9.40037017384,_11_1X1_3RP_1X1,0.0188666956027,0
7,-0.247956443426,7.46208700985,_11_1X1_3RP_1X1,0.032368508968799996,0
8,0.358254253664,9.79742364062,_12_1X1_3RP_MORE,0.015265628904200001,0
9,0.253767773951,8.1634044124,_21_2X2_3RP_ENOUGH,0.014441940999100001,0
10,0.00391601647308,9.66290855949,_21_2X2_3RP_ENOUGH,0.014013782724200001,0
11,0.195813076462,10.5161399575,_11_1X1_3RP_1X1,0.0574129823154,0
12,0.267296276693,10.5811459826,_12_1X1_3RP_MORE,0.0648369037209,0
13,0.0323814543768,8.76963056742,_11_1X1_3RP_1X1,0.0209291556144,0
14,-0.0887125491027,11.3594955352,_21_2X2_3RP_ENOUGH,0.0321695328163,0
15,-0.128656565143,9.37811651286,_21_2X2_3RP_ENOUGH,0.051394117869699996,0
16,-0.256820936094,8.38651171947,_11_1X1_3RP_1X1,0.0315580364542,0
17,-0.287379977923,9.94046295875,_11_1X1_3RP_1X1,0.038342041485099995,0
18,0.155434225215,7.68458411795,_21_2X2_3RP_ENOUGH,0.020478888875,0
19,-0.235338650953,9.90163030181,_21_2X2_3RP_ENOUGH,0.112028725832,0
20,0.025757361,11.5632452579,_11_1X1_3RP_1X1,0.0245000306311,0
21,-0.140541971984,9.52691669297,_11_1X1_3RP_1X1,0.0327052719712,0
22,0.326512926254,8.01497436674,_12_1X1_3RP_MORE,0.048481953910800006,0
23,-0.0728509722544,6.9868582471,_11_1X1_3RP_1X1,0.0596706772737,0
24,-0.539430339426,9.4109409561,_12_1X1_3RP_MORE,0.06650883953869999,0
25,-0.385641533803,7.13809343432,_21_2X2_3RP_ENOUGH,0.0114080655624,0
26,0.304981050298,12.3217879923,_21_2X2_3RP_ENOUGH,0.0214786589225,0
27,0.0232272393362,10.2541439743,_11_1X1_3RP_1X1,0.014161537460600001,0
28,0.265760280447,10.8451303574,_11_1X1_3RP_1X1,0.0156908150867,0
29,0.0947630442718,6.96029844459,_11_1X1_3RP_1X1,0.0170576350521,0
30,-0.0408371609943,6.5081391732,_12_1X1_3RP_MORE,0.014848160756399999,0
31,0.0418039160937,6.69875281631,_12_1X1_3RP_MORE,0.043153020892199995,0
32,0.135431809528,7.48356626585,_11_1X1_3RP_1X1,0.013436774510099999,0
33,0.540226690055,9.65383155053,_11_1X1_3RP_1X1,0.0517086850673,0
34,-0.00934870989866,8.53197421539,_11_1X1_3RP_1X1,0.0313421856011,0
35,0.296724786319,16.8809075413,_11_1X1_3RP_1X1,0.048398867474999996,0
36,0.0559781927416,11.541465214,_11_1X1_3RP_1X1,0.0172532135287,0
37,-0.209014066907,6.61153659044,_12_1X1_3RP_MORE,0.031910487002,0
38,-1.71258098353,5.15223499845,_21_2X2_3RP_ENOUGH,0.160041248664,28
39,-1.44089333416,8.4161251014,_21_2X2_3RP_ENOUGH,0.251399661558,0
40,-0.0644654207822,13.3500636834,_11_1X1_3RP_1X1,0.023222864093999998,0
41,0.0930834399914,7.14061593699,_11_1X1_3RP_1X1,0.015694939055600002,0
42,0.838306624797,22.189334411,_11_1X1_3RP_1X1,0.115262195878,0
43,0.04943517825,6.27887837156,_11_1X1_3RP_1X1,0.019961013593800002,0
44,0.375263761356,18.4330160873,_11_1X1_3RP_1X1,0.110093783474,0
45,0.0842167009991,7.33986752262,_12_1X1_3RP_MORE,0.01662006842,0
46,-0.205791637408,7.0396788708,_11_1X1_3RP_1X1,0.0273874650437,0
47,-0.294707226177,8.34991140326,_12_1X1_3RP_MORE,0.010570162122200001,0
48,-0.239597519354,8.82983631087,_12_1X1_3RP_MORE,0.0315233814177,0
49,-0.334539777622,7.74382020683,_11_1X1_3RP_1X1,0.0396637461652,0
50,-0.210694719284,10.5089624967,_11_1X1_3RP_1X1,0.0192354037521,0
51,-0.264553978209,6.33807305928,_11_1X1_3RP_1X1,0.0139227293566,0
52,-0.983963378923,7.26548685596,_12_1X1_3RP_MORE,0.035270404442400004,0
53,-0.301704113126,10.5824776161,_11_1X1_3RP_1X1,0.025589452067900004,0
54,1.37424913003,17.786002062,_12_1X1_3RP_MORE,0.0421238936974,0
55,0.127035691589,6.57598928312,_11_1X1_3RP_1X1,0.0191942260151,0
56,0.15400891324,8.94291869814,_11_1X1_3RP_1X1,0.0147828095548,0
57,0.0669360722605,7.91656191471,_12_1X1_3RP_MORE,0.0649361490747,0
58,0.120757900611,8.52066720372,_11_1X1_3RP_1X1,0.0423380108476,0
59,0.303751769179,12.2271028245,_11_1X1_3RP_1X1,0.0529622883528,0
60,0.57463830941,7.21004182003,_11_1X1_3RP_1X1,0.0488097255079,0
61,0.208206332518,7.82189331666,_11_1X1_3RP_1X1,0.0177868348362,0
62,-0.631026270389,12.8892769816,_12_1X1_3RP_MORE,0.0283091577581,0
63,0.211449612629,8.57777616306,_11_1X1_3RP_1X1,0.0184978953033,0
64,0.153834721685,11.4125682454,_11_1X1_3RP_1X1,0.0158571841864,0
65,-0.335160926353,11.0282453648,_11_1X1_3RP_1X1,0.023171024118400003,0
66,-0.330788540107,13.3459688612,_11_1X1_3RP_1X1,0.050541267183400004,0
67,0.388467565893,6.44967022923,_11_1X1_3RP_1X1,0.0335822641843,0
68,0.125482702902,8.12686422092,_11_1X1_3RP_1X1,0.08671339124199999,0
69,0.217172166925,7.83611672713,_11_1X1_3RP_1X1,0.0151501046178,0
70,-0.380786311588,9.19595470713,_11_1X1_3RP_1X1,0.0314379792352,0
71,0.0906806327114,9.0848307137,_11_1X1_3RP_1X1,0.015188086958299998,0
72,0.705173296172,6.46773500179,_11_1X1_3RP_1X1,0.0326625344786,0
73,-5.29585157199,22.2917160052,_12_1X1_3RP_MORE,5.71038876216,0
74,-0.195132561957,7.61068740238,_11_1X1_3RP_1X1,0.062953127906,0
75,0.351093568609,6.28881799434,_11_1X1_3RP_1X1,0.0112454131597,0
76,0.419200850793,11.8397454725,_12_1X1_3RP_MORE,0.117296662215,0
77,-0.192093859147,6.49154875868,_11_1X1_3RP_1X1,0.0486944893267,0
78,-0.0208903652027,6.51796338161,_11_1X1_3RP_1X1,0.05429999712180001,0
79,0.197350483807,7.6069418114,_12_1X1_3RP_MORE,0.0164419099903,0
80,0.186614017712,11.8146784939,_11_1X1_3RP_1X1,0.08618631044260001,0
81,0.303943572074,11.9400325156,_11_1X1_3RP_1X1,0.0720605520448,0
82,0.540123000155,7.60660532149,_11_1X1_3RP_1X1,0.025837267165700003,0
83,-0.141422720891,10.7423330792,_11_1X1_3RP_1X1,0.0369687238119,0
84,-0.480993507251,14.0487133343,_11_1X1_3RP_1X1,0.0620729966126,0
