,single_x,single_y,totem_x,totem_y,diff_x,diff_x [strip],diff_y,diff_y [strip],diff_total,diff_total [strip]
0,0.3048735509937656,18.042306861407283,0.32119975227244346,18.26885905304204,0.016326201278677843,1.0,0.22655219163475593,5.0,0.2271396935427691,5.0
1,-0.1342429705311143,8.845341680872222,-0.10908386296034589,9.057181130888956,0.02515910757076842,1.0,0.21183945001673443,5.0,0.2133282289739218,5.0
2,0.011751112776796375,11.435014605171993,0.027286293721888732,11.655618223620902,0.015535180945092358,1.0,0.22060361844890863,5.0,0.2211499453306476,5.0
3,-0.044080081899296304,14.244856577074641,-0.09254941388755711,14.479667258962039,0.048469331988260804,2.0,0.23481068188739762,6.0,0.23976099030453826,6.0
4,0.2756452575604788,9.328897906944604,0.26384699263242695,9.538165152175356,0.01179826492805186,1.0,0.2092672452307518,5.0,0.20959956818128253,5.0
5,-0.9327981154229592,11.700858405838527,-0.6870998258986729,11.918319743507567,0.2456982895242863,6.0,0.21746133766903952,5.0,0.3281113878791287,8.0
6,-0.30094373299839094,8.309368177567093,-0.10063563119643426,8.509299226254802,0.20030810180195668,5.0,0.19993104868770928,5.0,0.2830119429933483,7.0
7,0.21431783325063328,10.627678570296915,0.11916720174188633,10.8147234711209,0.09515063150874695,3.0,0.1870449008239845,5.0,0.20985575427127928,5.0
8,0.41057023734209397,11.618250267874838,0.3887438311364715,11.84908425095044,0.021826406205622484,1.0,0.23083398307560188,5.0,0.23186358004309363,5.0
9,0.1661875229767094,10.591503137694193,0.2209760175380051,10.80274710674842,0.0547884945612957,2.0,0.2112439690542267,5.0,0.2182333466683683,5.0
10,0.20589834096958462,11.786797975590888,0.22972963459272666,12.010063770347852,0.02383129362314204,1.0,0.22326579475696384,5.0,0.22453406348305174,5.0
11,0.38794279356183226,9.927836462862995,0.3286634810052247,10.13782075610673,0.059279312556607566,2.0,0.20998429324373546,5.0,0.21819129292035247,5.0
12,-0.25328782531837774,11.059318904910981,-0.22419812069037626,11.250349180146728,0.029089704628001478,1.0,0.19103027523574667,5.0,0.19323244285572105,5.0
13,-0.4942309509270507,14.45822561145145,-0.37241276468755835,14.666569490962038,0.12181818623949237,3.0,0.20834387951058808,5.0,0.24134382657984457,6.0
14,0.24277072785042733,9.487413131174609,0.23110421950160287,9.673348165455089,0.011666508348824461,1.0,0.18593503428047953,4.0,0.1863006827414658,4.0
15,-0.23137060236001228,9.570236584702416,-0.16338475543643494,9.786525966934802,0.06798584692357734,2.0,0.21628938223238592,5.0,0.2267226769610469,5.0
16,0.6926118910315594,10.331430892053675,0.510392611041877,10.56653218148951,0.18221927998968235,4.0,0.23510128943583553,6.0,0.29744996603521534,7.0
17,0.17328335911016102,9.266710860424872,0.14002635725076384,9.489154652548137,0.03325700185939717,1.0,0.22244379212326493,5.0,0.22491613731978913,5.0
18,0.08046203955851726,12.4981933164947,0.08336761707244289,12.715435454242037,0.0029055775139256307,1.0,0.2172421377473377,5.0,0.2172615676867924,5.0
19,0.4162307140933805,9.035525281503928,0.22303457867632748,9.312598686334518,0.19319613541705305,5.0,0.27707340483059006,6.0,0.3377786529733641,8.0
20,-0.3041888968304628,10.150925385019313,-0.20867847743865653,10.392374223214249,0.09551041939180627,3.0,0.2414488381949358,6.0,0.25965319500842465,6.0
21,0.18995165451101292,11.982474966979604,0.13568827200356637,12.195962457054803,0.054263382507446556,2.0,0.21348749007519885,5.0,0.22027578872803427,5.0
22,-0.304694610500065,21.68577393156019,-0.2764524767964307,21.950124672654802,0.02824213370363432,1.0,0.26435074109461354,6.0,0.2658550966850276,6.0
23,0.07628002685294241,10.636322102929746,-0.015964167702009036,10.845977732281739,0.09224419455495145,2.0,0.20965562935199245,5.0,0.2290512483006189,5.0
24,-0.2915164163235275,14.856397743928309,-0.2551981861747832,15.06990272573534,0.0363182301487443,1.0,0.2135049818070307,5.0,0.21657190745236943,5.0
25,-0.18070119348489405,10.827340570682738,-0.18782357329839883,11.027088725055087,0.0071223798135047756,1.0,0.19974815437234916,5.0,0.1998750946700655,5.0
26,-0.03490460279297298,9.688351411604906,0.06038053455965464,9.896309134228957,0.09528513735262761,3.0,0.20795772262405166,5.0,0.2287480531049196,5.0
27,-0.27131420991271005,11.116303731681452,-0.19777635187283504,11.317298249241471,0.073537858039875,2.0,0.2009945175600194,5.0,0.21402479448483944,5.0
28,0.10997557230334383,8.313285062966573,0.10251532606188807,8.496063468780902,0.007460246241455762,1.0,0.1827784058143287,4.0,0.18293059040524245,4.0
29,-0.0906828123152999,10.147607217069087,-0.022401452065905936,10.352879155642576,0.06828136024939396,2.0,0.2052719385734889,5.0,0.21633056400616563,5.0
