,single_x,single_y,totem_x,totem_y,diff_x,diff_x [strip],diff_y,diff_y [strip],diff_total,diff_total [strip]
0,0.20074671201825792,-12.568646652961016,0.18603176174578628,-12.545611589529443,0.014714950272471633,1.0,0.023035063431573022,1.0,0.027333933284800153,1.0
1,0.19663929119482898,-7.31356429054333,0.24610647122995966,-7.305229829228338,0.049467180035130676,2.0,0.008334461314992048,1.0,0.0501643812484429,2.0
2,-0.6273641351525769,-6.4399764333155165,-0.6757226568342158,-6.446659242569444,0.0483585216816389,2.0,0.006682809253927502,1.0,0.04881809663186305,2.0
3,0.26975132964161,-8.600154544189682,0.29456093678578466,-8.580482510409443,0.024809607144174628,1.0,0.019672033780238962,1.0,0.0316623675630731,1.0
4,0.22068576941944662,-7.1334088793701405,0.2324439985416098,-7.129778912390551,0.011758229122163177,1.0,0.003629966979589838,1.0,0.01230579588495595,1.0
5,-0.06499871730129818,-10.524424257771427,-0.09966912609838818,-10.513793818310548,0.034670408797090005,1.0,0.01063043946087916,1.0,0.03626352836237468,1.0
6,0.05439175312514914,-11.817804867981286,0.042361107130520104,-11.804758182340557,0.012030645994629038,1.0,0.013046685640729194,1.0,0.0177468997082897,1.0
7,-0.21774884645717915,-7.4769604357931065,-0.2741506193742138,-7.492003519689443,0.05640177291703466,2.0,0.015043083896336462,1.0,0.05837340457174793,2.0
8,-0.07673958820782828,-16.014530653856802,-0.07408293897004015,-15.983783449228337,0.0026566492377881334,1.0,0.03074720462846514,1.0,0.030861762387092356,1.0
9,-0.8273107268733969,-12.01951430211393,-0.9017412390955961,-12.015261995316667,0.07443051222219921,2.0,0.004252306797262406,1.0,0.07455188302623207,2.0
10,0.02040262385479171,-7.946136744273286,0.04265479581885101,-7.923388816645,0.0222521719640593,1.0,0.022747927628286035,1.0,0.03182180649334362,1.0
11,-0.10681354599764678,-7.998940382315785,-0.13392294667004245,-7.995276448248337,0.027109400672395673,1.0,0.003663934067448693,1.0,0.027355877205220418,1.0
12,-0.12461336548853033,-9.38672807380379,-0.1827246037500414,-9.37768843546834,0.05811123826151107,2.0,0.009039638335449851,1.0,0.05881012730407785,2.0
13,-0.5349278701476818,-13.66706606207129,-0.5858052523861579,-13.681338475452511,0.05087738223847604,2.0,0.014272413381220872,1.0,0.05284136454676819,2.0
14,0.22439235302068708,-7.3811799548015316,0.25938623026217256,-7.381154616056954,0.03499387724148548,1.0,2.5338744577219074e-05,1.0,0.034993886415260196,1.0
15,-0.06672337413341946,-6.867831889979278,-0.06467504361421472,-6.840217422969442,0.0020483305192047357,1.0,0.02761446700983594,1.0,0.027690331275613572,1.0
16,0.48552929489528174,-14.912545207733288,0.5461780601044053,-14.921296247316668,0.060648765209123545,2.0,0.008751039583380305,1.0,0.061276858724817834,2.0
17,-0.25673509363808084,-6.610771585405086,-0.29235243290949553,-6.5977662389272105,0.035617339271414694,1.0,0.013005346477875435,1.0,0.03791746159468809,1.0
18,-0.333950170915391,-12.040755446188628,-0.3627542896544895,-12.04871940954807,0.02880411873909855,1.0,0.007963963359442161,1.0,0.029884811672932214,1.0
