,track_type,eventID,groupID,exec_time[s],chi2_N,dist_avg,dx_dz_angle [mrad],dy_dz_angle [mrad]
43,_11_1X1_3RP_1X1,407,1,0.050513029098510735,0.538574387889,0.0221846024181,-0.0032624147683599997,-0.21568728023699998
44,_11_1X1_3RP_1X1,413,4,0.020249128341674805,1.58495289847,0.026428899462200003,0.0025732573880100002,0.163643037667
45,_11_1X1_3RP_1X1,417,1,0.05324602127075195,0.261672954074,0.0163174129168,-0.0014181377936300001,-0.18275121909000003
46,_11_1X1_3RP_1X1,425,2,0.018341064453125,0.316256482279,0.018703926952599998,-0.005531951341050001,0.20593686892299998
47,_11_1X1_3RP_1X1,434,2,0.019940853118896484,0.561186460364,0.0248170671975,0.004339192223100001,0.212446654437
48,_11_1X1_3RP_1X1,435,5,0.019322872161865238,0.230838015189,0.0165170755979,0.00353053294995,-0.23198737740400002
49,_21_2X2_3RP_ENOUGH,446,2,0.5196000337600708,1.2869864256,0.0365680928124,0.00727278443889,0.20102969160700002
50,_21_2X2_3RP_ENOUGH,446,2,0.5196000337600708,1.16178822209,0.034630821998,-0.00345061448539,0.271424201308
51,_12_1X1_3RP_MORE,449,5,0.03348994255065918,0.10162574819499999,0.00961467438892,-0.00150494076891,-0.17301359385200002
52,_11_1X1_3RP_1X1,458,2,0.019848108291625977,0.328584994299,0.018187101423900003,-0.0026280535611200003,0.438232932001
53,_11_1X1_3RP_1X1,471,5,0.02013683319091797,1.4861000278999998,0.0373083157306,0.00195177793605,-0.131240772511
54,_12_1X1_3RP_MORE,475,1,0.04609489440917969,113.912119269,0.308650426973,-0.126155821732,-0.21252651390299998
55,_12_1X1_3RP_MORE,483,3,0.04565286636352539,7091.95254635,1.9899841812599999,-0.634025679415,0.0210106955205
56,_11_1X1_3RP_1X1,489,5,0.02098608016967773,1.7867361015099998,0.0410879455806,-0.0036275635318,-0.328826395835
57,_11_1X1_3RP_1X1,551,2,0.0234220027923584,6.02813627403,0.0785489051218,0.009926216843950002,0.125740456604
58,_12_1X1_3RP_MORE,552,1,0.027896881103515625,0.0855137324886,0.00899577054261,-0.0010173942412,-0.126531701953
59,_12_1X1_3RP_MORE,554,5,0.0643768310546875,0.240643490628,0.015356587716299998,-1.28518305707e-05,-0.152405577761
60,_11_1X1_3RP_1X1,557,2,0.01827692985534668,0.836130334539,0.0288774901977,0.00246644339248,0.229423935231
61,_11_1X1_3RP_1X1,565,5,0.024935007095336914,0.596095341066,0.0221422172395,0.00648498833893,-0.222647689352
62,_11_1X1_3RP_1X1,598,2,0.016810894012451172,0.658173690881,0.029332026059900002,-0.00404650179015,0.140665294871
63,_11_1X1_3RP_1X1,603,5,0.02695894241333008,0.360382345678,0.0204062020725,0.00242875422268,-0.157051719408
64,_12_1X1_3RP_MORE,633,2,0.04309296607971192,2.8938986964099995,0.0359800673001,0.0038773023777499997,0.17627883257
65,_11_1X1_3RP_1X1,640,2,0.024298906326293945,0.395255334883,0.0199722646403,0.0011784409964200001,0.16939711431200002
66,_11_1X1_3RP_1X1,642,2,0.02206993103027344,1.1897637054,0.027669038188299997,-0.00167359497995,0.17960771388900001
67,_12_1X1_3RP_MORE,668,5,0.03530192375183105,4.55225188643,0.0716116249466,-0.008643217047829999,-0.17635133583700002
68,_11_1X1_3RP_1X1,696,2,0.02123498916625977,0.467797922931,0.020168799263799997,0.00357211462444,0.241104547187
69,_12_1X1_3RP_MORE,721,4,0.024549007415771484,2.2784018061099998,0.0272818510022,0.006578748752199999,0.167151406119
70,_12_1X1_3RP_MORE,787,5,0.0328068733215332,0.133312109937,0.011672212239700002,-0.00321111279218,-0.21645268291499997
71,_11_1X1_3RP_1X1,792,2,0.022588014602661133,0.684668709554,0.0253738932001,-0.00321590435139,0.130392565249
72,_11_1X1_3RP_1X1,799,5,0.0209650993347168,8.046321646360001,0.09557835750560001,-0.0168605365255,-0.247889630286
73,_11_1X1_3RP_1X1,813,5,0.020640134811401367,0.855425308683,0.027392742875099997,-0.00024381961054799998,-0.213733727798
74,_12_1X1_3RP_MORE,842,1,0.028592824935913086,0.244237050975,0.0163354904341,0.004135932998780001,-0.152220725113
75,_11_1X1_3RP_1X1,845,4,0.04128193855285645,20.8417205571,0.0746229509796,0.0010003056098,0.176834923625
76,_11_1X1_3RP_1X1,855,4,0.0405728816986084,0.288154692692,0.0190145882377,-0.00210053926156,0.20270185418900002
77,_11_1X1_3RP_1X1,856,2,0.02453494071960449,1961.50830647,1.37787264137,-0.203925110104,0.17174308978500002
78,_11_1X1_3RP_1X1,866,4,0.035238981246948235,0.8747239393999999,0.0333390424558,0.00327239682491,0.322864224475
79,_11_1X1_3RP_1X1,875,2,0.02325606346130371,1.24082069279,0.0366898089895,-0.00465750679812,0.141605271334
80,_11_1X1_3RP_1X1,877,5,0.02054405212402344,1.12610516577,0.034127505577,-0.004920915003,-0.136722297585
81,_12_1X1_3RP_MORE,880,4,0.02854180335998535,0.38126898805299997,0.0180154217588,-0.0006086258064419999,0.169910793078
82,_11_1X1_3RP_1X1,890,1,0.04028916358947754,3.0909316689599997,0.0435937672114,-0.0035684526065300004,-0.139442909126
83,_21_2X2_3RP_ENOUGH,900,4,0.43495047092437744,832.089370483,0.630611517928,-0.0403989759673,0.140548659111
84,_21_2X2_3RP_ENOUGH,900,4,0.43495047092437744,132.971080001,0.30621922566,0.0109049703997,0.16931590414500003
85,_12_1X1_3RP_MORE,902,2,0.03220820426940918,0.148314773996,0.011772993836700002,0.0030614556620900003,0.237792726512
86,_21_2X2_3RP_ENOUGH,916,1,0.46488356590271,0.219926242986,0.0157908431594,-0.00270595601579,-0.214381426131
87,_21_2X2_3RP_ENOUGH,916,1,0.46488356590271,0.650987345847,0.0277790380809,-0.00124771372572,-0.256611083282
88,_21_2X2_3RP_ENOUGH,916,5,0.6147810220718384,1.3707535906600001,0.0363328114755,0.00396333812833,-0.191807409943
89,_21_2X2_3RP_ENOUGH,916,5,0.6147810220718384,0.591195445305,0.0249585302288,-6.45697695985e-05,-0.26461375494
90,_11_1X1_3RP_1X1,926,1,0.052646875381469734,0.476551845597,0.0233560879511,0.00279332414279,-0.158463251597
91,_11_1X1_3RP_1X1,932,1,0.019952058792114258,1.52591225145,0.0381815436266,0.00550610141444,-0.12705271947000002
92,_11_1X1_3RP_1X1,938,1,0.056713104248046875,1.13932296427,0.0362990489568,0.005286236679550001,-0.184465143541
93,_11_1X1_3RP_1X1,949,4,0.04291820526123047,1.31082926419,0.0337838620088,-0.0065575499268100005,0.254875195983
94,_12_1X1_3RP_MORE,952,5,0.02873682975769043,0.487967330701,0.019281252412400002,-0.0037814111065799997,-0.14495573402
95,_11_1X1_3RP_1X1,955,2,0.01712489128112793,1.8834728198099997,0.0436064315434,-0.00825023980301,0.342443926201
96,_21_2X2_3RP_ENOUGH,959,4,0.3353865146636963,231.009743339,0.381494873653,0.020819570864500002,0.18065151712299998
97,_21_2X2_3RP_ENOUGH,959,4,0.3353865146636963,732.6699768589999,0.587311015674,-0.0355213056246,0.159863277857
98,_11_1X1_3RP_1X1,979,1,0.04504084587097168,2.0794348907700004,0.050282804936499996,0.005620211572960001,-0.257097159181
