,recoID,eventID,groupID,x,y,z,dx,dy,dz,exec_time[s],dist_max,dist_sum,dist_avg,chi2,chi2_N,dx_dz_angle [mrad],dy_dz_angle [mrad],tracks_in_det_no,tracks_out_det_no
0,7.0,1400001.0,1.0,-0.15189784671588083,10.99031893846031,-212980.0,-3.037584881340047e-06,0.0002198067393423257,-0.9999999758378849,0.018571138381958008,0.10780263635763694,1.2700153097201752,0.047037604063710194,39.84775755754268,1.8112617071610309,0.003037584954725182,-0.2198067411133337,27.0,0.0
1,7.0,1400001.0,5.0,0.024479469592181956,-9.954385913924769,212980.0,4.89975926522326e-07,-0.0001990873433414977,0.9999999801819947,0.023463964462280273,0.21369891201057692,1.1598499979730903,0.03999482751631346,43.35815133994156,1.8065896391642315,0.0004899759362326326,-0.19908734465668498,29.0,0.0
2,7.0,1400002.0,1.0,0.21441062373810638,8.924031757272457,-212980.0,4.288584848794011e-06,0.0001784810002894934,-0.9999999840630701,0.02279186248779297,0.1828904220630602,1.3067947715545896,0.04506188867429619,48.21078574086136,2.0087827392025566,-0.004288584917114596,-0.178481001238734,29.0,0.0
3,7.0,1400002.0,5.0,0.1038958325395191,-8.016088274312192,212980.0,2.078303964090036e-06,-0.0001603213935406684,0.9999999871463656,0.02262115478515625,0.05880700850655628,0.5184313957183113,0.01787694467994177,7.9845122909319155,0.33268801212216315,0.0020783039908008035,-0.16032139422780342,29.0,0.0
4,7.0,1400003.0,2.0,0.37840515378046363,-15.48867721358019,-212980.0,7.568491912304344e-06,-0.00030977315568311126,-0.9999999519916538,0.021417856216430664,0.1502110371700357,1.6368776383598673,0.05456258794532891,64.42599333038012,2.577039733215205,-0.007568492275510629,0.3097731606462585,30.0,0.0
5,7.0,1400003.0,4.0,0.26804942701364154,15.809591580830668,212980.0,5.245601441185692e-06,0.00031805059367798,0.9999999494081505,0.03589797019958496,0.041769431597339125,0.5643298208068391,0.018810994026894637,7.103262565965502,0.28413050263862005,0.005245601706522271,0.31805059904448657,30.0,0.0
6,7.0,1400004.0,1.0,0.039826756389378465,9.207931314810175,-212980.0,7.923528183491262e-07,0.00018603716800454437,-0.999999982694772,0.05441093444824219,0.07047551526462374,0.6596245547138879,0.023558019811210282,11.749364996527216,0.5108419563707486,-0.0007923528320608068,-0.18603716907772186,28.0,0.0
7,7.0,1400004.0,5.0,-0.05539976156565751,-9.623684249127086,212980.0,-1.1076085819372105e-06,-0.0001924733106653447,0.9999999814763988,0.022869110107421875,0.09429092992319396,0.9461241464559269,0.03262497056744575,23.9589939389359,0.9982914141223292,-0.0011076086024536577,-0.19247331185385638,29.0,0.0
8,7.0,1400005.0,2.0,0.18134597945257291,-6.153614222925578,-212998.0,3.62729960480913e-06,-0.00012307191615268577,-0.999999992420073,0.013792037963867188,0.024911659402508186,0.2552695486300826,0.010636231192920108,1.9031355848586151,0.10016503078203237,-0.0036272996322878883,0.12307191646418426,24.0,0.0
9,7.0,1400006.0,2.0,-0.1417354295148371,-7.829959038976877,-212980.0,-2.834321049258761e-06,-0.00015659880905506197,-0.9999999877343898,0.024977922439575195,0.09458039394382567,0.7392896847203207,0.02549274774897658,15.87940155571932,0.6616417314883051,0.002834321084015849,0.15659880969574128,29.0,0.0
10,7.0,1400006.0,4.0,-0.11751262193020766,7.74465298108165,212980.0,-2.3832405121379824e-06,0.00015679326015067115,0.9999999877050968,0.04868316650390625,0.0647561062517704,0.5020075260151038,0.01673358420050346,6.335656027492856,0.25342624109971423,-0.0023832405414351823,0.156793260793554,30.0,0.0
11,7.0,1400007.0,1.0,-0.006078416864727406,11.500885312377626,-212984.0,-2.00052012975673e-07,0.00023074060243873069,-0.9999999733793669,0.046781063079833984,0.331080648389028,0.6244772694424526,0.022302759622944736,53.02330226936853,2.305360968233414,0.0002000520183011817,-0.23074060448622075,28.0,0.0
12,7.0,1400007.0,5.0,-0.027966082438897158,-11.671136034066592,212980.0,-5.589350030111012e-07,-0.00023342234207184565,0.9999999727568485,0.02002692222595215,0.034863093593375215,0.3957465371479081,0.013646432315445106,3.7588753156421,0.15661980481842083,-0.0005589350182381944,-0.23342234419159005,29.0,0.0
13,7.0,1400008.0,1.0,-0.05967444159031484,6.394622403220744,-212980.0,-1.1434583080862958e-06,0.00012977393851608304,-0.9999999915787087,0.049215078353881836,0.04023464546613816,0.3438632305985934,0.01228082966423548,3.4894590421698983,0.15171561052912602,0.001143458317715193,-0.12977393888042765,28.0,0.0
14,7.0,1400008.0,5.0,-0.0543627937569047,-7.348817608850939,212980.0,-1.086868414816095e-06,-0.00014697598119604678,0.9999999891984398,0.018726110458374023,0.08412207804632944,0.45182671810708536,0.015580231658865013,6.955509006120319,0.28981287525501326,-0.0010868684265555417,-0.14697598172529464,29.0,0.0
15,7.0,1400009.0,1.0,-0.032012480137185995,7.270998742150417,-212980.0,-6.012159701891741e-07,0.0001472946929587851,-0.9999999891519559,0.05133986473083496,0.10254876125304273,1.143370236764139,0.04083465131300496,34.85578964552893,1.5154691150229969,0.0006012159767111191,-0.14729469349142263,28.0,0.0
16,7.0,1400009.0,5.0,-0.2709911387815887,-6.492704142261439,212980.0,-5.419435099082707e-06,-0.00012985371298418545,0.9999999915543214,0.020514965057373047,0.1578771077941146,1.6693799686695665,0.05756482650584712,78.23707249445098,3.2598780206021245,-0.005419435144800458,-0.1298537133510243,29.0,0.0
17,7.0,1400010.0,2.0,-0.014341123208255577,-8.639431610208359,-212980.0,-2.864350497681323e-07,-0.00017278825921940983,-0.9999999850720677,0.017405986785888672,0.04712950093670522,0.46418227207953,0.016006285244121725,5.001594353471972,0.20839976472799882,0.0002864350540440076,0.17278826007920503,29.0,0.0
18,7.0,1400010.0,4.0,0.010302081644859273,10.027193984896691,212980.0,2.0641468700833482e-07,0.00020054424386971645,0.9999999798909817,0.020441055297851562,0.0870211865295215,0.5228612826904453,0.018029699403118802,8.88287845975801,0.37011993582325037,0.0002064146911591287,0.2005442452139686,29.0,0.0
19,7.0,1400012.0,2.0,-0.28039744578067793,-13.752812900866042,-212980.0,-5.607560996001236e-06,-0.00027505587344085904,-0.9999999621564101,0.01974797248840332,0.14068719816081074,1.6712447699032378,0.05762912999666337,72.68380105367774,3.028491710569906,0.005607561208152706,0.2750558769134427,29.0,0.0
20,7.0,1400012.0,4.0,-0.03809984138123525,12.479544196335421,212980.0,-8.518860867483876e-07,0.00025146899215418154,0.9999999683813097,0.054800987243652344,0.10474923601802323,1.128172707318452,0.03760575691061507,29.57659060123983,1.183063624049593,-0.0008518861136837048,0.2514689948046158,30.0,0.0
21,7.0,1400013.0,2.0,0.21755776680880223,-7.921098701821744,-212980.0,4.351542509321586e-06,-0.0001584216033147142,-0.9999999874418297,0.01886606216430664,0.13529172522849536,1.017154567099838,0.03632694882499422,30.48439598905582,1.3254085212632964,-0.004351542563941531,0.15842160397887597,28.0,0.0
22,7.0,1400014.0,1.0,0.1481674343366652,14.232075458555643,-212980.0,2.968527236437206e-06,0.0002865169133134264,-0.9999999589496223,0.038159847259521484,0.08915251057297928,0.8789280395395044,0.03139028712641087,19.18553904893371,0.83415387169277,-0.0029685273582876555,-0.2865169172348106,28.0,0.0
23,7.0,1400014.0,5.0,0.07485342464909837,-14.306200846401579,212980.0,1.4974552007357531e-06,-0.00028612363132629587,0.9999999590655118,0.02257394790649414,0.21701858817193886,0.9331280498417073,0.03110426832805691,34.06718783410068,1.362687513364027,0.0014974552620321986,-0.28612363523061796,30.0,0.0
24,7.0,1400015.0,1.0,0.06258462801617459,6.238347567737566,-212980.0,1.3046781361625641e-06,0.00012665089937758935,-0.9999999919789236,0.04307889938354492,0.03398256971860993,0.3888968244427689,0.013889172301527461,3.925807345587273,0.17068727589509883,-0.0013046781466267469,-0.12665089971628674,28.0,0.0
25,7.0,1400015.0,5.0,0.09591933644438251,-6.730722267508762,212980.0,1.9187740305472495e-06,-0.0001346140751895743,0.9999999909376845,0.019415855407714844,0.0418740465465889,0.5330631788894192,0.018381488927221353,6.407249335986735,0.26696872233278063,0.0019187740479334305,-0.1346140755963779,29.0,0.0
